"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,        8784,      -10.05412381,       -8.71391687,      -10.18009422,      -7.077148823,      -12.96005666
          0,           0,        8785,      -10.05485274,      -8.714489567,      -10.02984873,      -6.934277512,      -12.96947953
          0,           0,        8786,      -10.05519288,      -8.714924502,      -10.17285334,      -7.069201326,      -12.96124964
          0,           0,        8787,      -10.05592252,         -8.715512,      -10.02709899,      -6.931521767,      -12.97069017
          0,           0,        8788,      -10.05626252,      -8.715944931,       -10.1701044,      -7.066907951,      -12.96245717
          0,           0,        8789,      -10.05699358,      -8.716538293,      -10.02526787,       -6.92992213,      -12.97193107
          0,           0,        8790,      -10.05733394,      -8.716971119,      -10.16665094,      -7.064279922,      -12.97242873
          0,           0,        8791,      -10.05768577,      -8.717349799,      -10.16023557,      -7.087475013,      -12.97290907
          0,           0,        8792,      -10.05804636,      -8.717740536,      -10.15528887,      -7.092143924,      -12.97341803
          0,           0,        8793,       -10.0584087,      -8.718128104,      -10.15565861,      -7.095820191,      -12.97395541
          0,           0,        8794,      -10.05877068,      -8.718507918,      -10.15694098,      -7.099043521,      -12.97450889
          0,           0,        8795,      -10.05913221,        -8.7188829,      -10.15759134,      -7.100790797,      -12.97506859
          0,           0,        8796,      -10.05949346,      -8.719256147,      -10.15819338,      -7.101744208,      -12.97562911
          0,           0,        8797,      -10.05985438,      -8.719628823,      -10.15929436,      -7.102821887,      -12.97618769
          0,           0,        8798,       -10.0602149,       -8.72000103,      -10.16069756,       -7.10415225,      -12.97674304
          0,           0,        8799,      -10.06057497,      -8.720372181,      -10.16356626,      -7.106325343,      -12.97729436
          0,           0,        8800,      -10.06093458,      -8.720741629,      -10.16702465,      -7.108789596,      -12.97784112
          0,           0,        8801,      -10.06129378,      -8.721109494,      -10.17124193,      -7.111487418,      -12.97838308
          0,           0,        8802,      -10.06165267,      -8.721475799,      -10.17610536,       -7.11440369,      -12.97891983
          0,           0,        8803,       -10.0620114,      -8.721840843,      -10.18083291,      -7.117305995,      -12.97945131
          0,           0,        8804,      -10.06237005,      -8.722204991,      -10.18532129,      -7.119891477,       -12.9712243
          0,           0,        8805,      -10.06310533,      -8.722759797,       -10.0464268,      -6.953499733,      -12.98076308
          0,           0,        8806,      -10.06344479,      -8.723191757,      -10.19970449,      -7.093000953,       -12.9725021
          0,           0,        8807,      -10.06417232,       -8.72375926,      -10.05361924,      -6.950893997,      -12.98196965
          0,           0,        8808,      -10.06451213,      -8.724197023,      -10.19992154,      -7.088200732,      -12.97367365
          0,           0,        8809,      -10.06524205,      -8.724782714,      -10.05267986,       -6.94943541,       -12.9831534
          0,           0,        8810,      -10.06558247,      -8.725215742,      -10.19565732,      -7.084857857,      -12.98363511
          0,           0,        8811,      -10.06593421,       -8.72558924,      -10.18904041,      -7.107663286,       -12.9840965
          0,           0,        8812,      -10.06629473,      -8.725975274,      -10.18306859,      -7.111867289,      -12.97579744
          0,           0,        8813,      -10.06703755,      -8.726572469,      -10.03866019,      -6.948339035,      -12.98539674
          0,           0,        8814,       -10.0673792,      -8.726997557,      -10.18424687,      -7.083456557,      -12.97712339
          0,           0,        8815,      -10.06811163,      -8.727582362,      -10.03363149,      -6.940642002,      -12.98668442
          0,           0,        8816,      -10.06845263,      -8.728020625,      -10.17514631,      -7.075555986,      -12.97838591
          0,           0,        8817,      -10.06918508,      -8.728618606,      -10.02872868,      -6.937275275,       -12.9879587
          0,           0,        8818,       -10.0695257,      -8.729056738,      -10.17051915,      -7.072929984,      -12.97965456
          0,           0,        8819,      -10.07025873,      -8.729658975,      -10.02673163,      -6.936223519,       -12.9892531
          0,           0,        8820,      -10.07059946,      -8.730096218,      -10.16785568,      -7.071377688,      -12.98976479
          0,           0,        8821,      -10.07095182,       -8.73047949,      -10.16215708,       -7.09476615,      -12.99025889
          0,           0,        8822,      -10.07131302,      -8.730874959,      -10.15804092,      -7.099888917,      -12.99078149
          0,           0,        8823,      -10.07167602,      -8.731266644,      -10.15939308,      -7.104383556,      -12.99133222
          0,           0,        8824,      -10.07203863,      -8.731650253,      -10.16156661,      -7.107951607,      -12.99189811
          0,           0,        8825,      -10.07240087,      -8.732028741,      -10.16341544,      -7.110324242,      -12.99246939
          0,           0,        8826,      -10.07276283,      -8.732405521,      -10.16502969,      -7.111885133,      -12.99304019
          0,           0,        8827,       -10.0731245,       -8.73278162,       -10.1668703,      -7.113511865,      -12.99360798
          0,           0,        8828,      -10.07348576,      -8.733156746,      -10.16967488,      -7.115434014,      -12.99417145
          0,           0,        8829,      -10.07384653,      -8.733530793,      -10.17270218,      -7.117775349,      -12.99472994
          0,           0,        8830,      -10.07420681,      -8.733903073,       -10.1772273,      -7.120791493,      -12.99528307
          0,           0,        8831,      -10.07456665,        -8.7342732,      -10.18228193,      -7.123977537,      -12.99583043
          0,           0,        8832,      -10.07492618,      -8.734641554,      -10.18763613,      -7.127077958,      -12.99637182
          0,           0,        8833,       -10.0752855,      -8.735008882,      -10.19263331,      -7.130112951,      -12.99690711
          0,           0,        8834,      -10.07564477,       -8.73537478,      -10.19763248,      -7.132916182,      -12.99743632
          0,           0,        8835,      -10.07600411,      -8.735740563,      -10.20184166,      -7.135434695,      -12.99796006
          0,           0,        8836,      -10.07636347,      -8.736105637,      -10.20567642,      -7.137698531,      -12.99847863
          0,           0,        8837,       -10.0767229,      -8.736470262,      -10.20859913,      -7.139602956,      -12.99899244
          0,           0,        8838,       -10.0770824,      -8.736834676,      -10.21109425,      -7.141333063,      -12.99950207
          0,           0,        8839,      -10.07744191,      -8.737198425,      -10.21282294,      -7.142585861,      -13.00000787
          0,           0,        8840,      -10.07780146,      -8.737562002,      -10.21409319,      -7.143750467,       -13.0005102
          0,           0,        8841,      -10.07816101,      -8.737925104,      -10.21527895,       -7.14476686,      -13.00100929
          0,           0,        8842,      -10.07852055,      -8.738287807,      -10.21558551,      -7.145456932,      -13.00150532
          0,           0,        8843,      -10.07888011,      -8.738650187,      -10.21639391,      -7.146096437,      -13.00199874
          0,           0,        8844,      -10.07923964,      -8.739012363,      -10.21673918,      -7.146772631,      -13.00248979
          0,           0,        8845,      -10.07959914,      -8.739374135,      -10.21681785,      -7.147044009,      -13.00297858
          0,           0,        8846,      -10.07995865,      -8.739735826,      -10.21730268,      -7.147775644,      -13.00346539
          0,           0,        8847,      -10.08031814,       -8.74009752,       -10.2176534,      -7.148232634,      -13.00395056
          0,           0,        8848,      -10.08067761,      -8.740458794,      -10.21811068,      -7.148729314,      -13.00443421
          0,           0,        8849,      -10.08103705,      -8.740820304,      -10.21852027,      -7.149375789,      -13.00491658
          0,           0,        8850,      -10.08139647,      -8.741181352,      -10.21944342,      -7.150000846,      -13.00539779
          0,           0,        8851,      -10.08175588,      -8.741542424,      -10.21986625,      -7.150662026,      -13.00587808
          0,           0,        8852,      -10.08211527,      -8.741903005,      -10.22045002,      -7.151231713,      -13.00635735
          0,           0,        8853,      -10.08247466,      -8.742263528,      -10.22142528,      -7.151840288,       -13.0068359
          0,           0,        8854,      -10.08283406,      -8.742624192,      -10.22211015,      -7.152620083,      -13.00731376
          0,           0,        8855,      -10.08319346,      -8.742984289,       -10.2227375,      -7.153021155,      -13.00779102
          0,           0,        8856,      -10.08355289,      -8.743344748,      -10.22311376,       -7.15354428,      -13.00826766
          0,           0,        8857,      -10.08391236,      -8.743704814,      -10.22387445,      -7.154118821,      -13.00874374
          0,           0,        8858,      -10.08427186,       -8.74406514,      -10.22477437,      -7.154794523,      -13.00921946
          0,           0,        8859,      -10.08463137,      -8.744425162,      -10.22496482,      -7.155066866,       -13.0096948
          0,           0,        8860,      -10.08499091,      -8.744785249,      -10.22604228,      -7.155813315,      -13.01016991
          0,           0,        8861,      -10.08535045,      -8.745145468,        -10.226401,      -7.156243256,      -13.01064472
          0,           0,        8862,      -10.08571001,      -8.745505605,       -10.2269844,      -7.156819108,       -13.0111193
          0,           0,        8863,      -10.08606956,      -8.745865555,       -10.2276876,      -7.157312252,      -13.01159374
          0,           0,        8864,      -10.08642912,      -8.746225591,      -10.22792362,      -7.157730679,      -13.01206795
          0,           0,        8865,      -10.08678867,      -8.746585387,      -10.22829803,      -7.158126527,      -13.01254203
          0,           0,        8866,      -10.08714825,      -8.746945139,      -10.22900539,      -7.158611824,      -13.01301605
          0,           0,        8867,      -10.08750783,      -8.747305256,      -10.22931802,      -7.159131942,      -13.01348991
          0,           0,        8868,      -10.08786742,       -8.74766476,      -10.22923997,      -7.159362813,      -13.01396363
          0,           0,        8869,      -10.08822704,      -8.748024785,      -10.22992615,      -7.160007081,      -13.01443726
          0,           0,        8870,      -10.08858667,      -8.748384191,      -10.23027505,      -7.160171378,      -13.01491085
          0,           0,        8871,      -10.08894631,      -8.748744121,      -10.23051589,       -7.16072912,      -13.01538446
          0,           0,        8872,      -10.08930594,        -8.7491036,      -10.23032264,      -7.160832338,      -13.01585781
          0,           0,        8873,      -10.08966562,      -8.749463436,      -10.23075569,      -7.161400155,      -13.01633111
          0,           0,        8874,      -10.09002532,      -8.749823068,      -10.23090997,      -7.161575356,      -13.01680454
          0,           0,        8875,      -10.09038502,      -8.750182817,      -10.23119756,      -7.162125388,      -13.01727789
          0,           0,        8876,      -10.09074472,      -8.750542151,      -10.23145168,      -7.162267585,      -13.00880149
          0,           0,        8877,      -10.09148103,      -8.751098214,      -10.08640132,      -6.994325638,      -13.01844307
          0,           0,        8878,      -10.09182205,      -8.751522564,      -10.23629489,      -7.130519823,      -13.00995215
          0,           0,        8879,      -10.09255115,       -8.75209144,      -10.08810292,      -6.988219466,      -13.01954828
          0,           0,        8880,       -10.0928925,      -8.752523097,      -10.23205523,      -7.123133142,      -13.02000111
          0,           0,        8881,      -10.09324471,      -8.752892649,      -10.22718721,      -7.146196094,      -13.02043059
          0,           0,        8882,      -10.09360523,      -8.753272253,      -10.22225089,      -7.150414502,       -13.0208851
          0,           0,        8883,      -10.09396749,      -8.753649115,      -10.22195188,       -7.15348551,      -13.02136674
          0,           0,        8884,      -10.09432955,      -8.754019379,      -10.22208383,      -7.155594102,      -13.01289198
          0,           0,        8885,      -10.09507097,      -8.754593724,      -10.07613071,      -6.988055453,       -13.0226362
          0,           0,        8886,      -10.09541318,      -8.755016058,       -10.2217706,      -7.121953339,      -13.01415586
          0,           0,        8887,      -10.09614547,      -8.755596556,      -10.07153609,      -6.978784947,      -13.02384714
          0,           0,        8888,      -10.09648742,      -8.756032454,        -10.214795,      -7.114244798,      -13.01534017
          0,           0,        8889,      -10.09722046,      -8.756627811,      -10.06912173,      -6.976320944,      -13.02504955
          0,           0,        8890,       -10.0975622,      -8.757060772,      -10.21210052,      -7.111963598,      -13.01654019
          0,           0,        8891,      -10.09829655,      -8.757661553,      -10.06704966,      -6.974646676,      -13.02628291
          0,           0,        8892,      -10.09863866,       -8.75809433,      -10.20833396,      -7.109168364,       -13.0267803
          0,           0,        8893,      -10.09899226,      -8.758474758,      -10.20187183,      -7.132018051,      -13.02725939
          0,           0,        8894,      -10.09935458,       -8.75886721,       -10.1970481,      -7.136539805,      -13.02776722
          0,           0,        8895,       -10.0997186,      -8.759256484,      -10.19736381,      -7.140382794,      -13.02830376
          0,           0,        8896,      -10.10008221,       -8.75963801,      -10.19874167,      -7.143472185,       -13.0288563
          0,           0,        8897,       -10.1004454,      -8.760014915,       -10.1996141,       -7.14526517,      -13.02941498
          0,           0,        8898,      -10.10080831,      -8.760390183,      -10.19997749,      -7.146177403,       -13.0299742
          0,           0,        8899,      -10.10117092,      -8.760764945,       -10.2013492,      -7.147371236,      -13.03053135
          0,           0,        8900,      -10.10153313,       -8.76113911,      -10.20252926,      -7.148524438,      -13.03108507
          0,           0,        8901,      -10.10189487,      -8.761512493,      -10.20559122,      -7.150810185,      -13.03163466
          0,           0,        8902,      -10.10225615,      -8.761884249,      -10.20880483,      -7.153201107,      -13.03217951
          0,           0,        8903,      -10.10261705,      -8.762254274,      -10.21341306,      -7.156025834,      -13.03271935
          0,           0,        8904,      -10.10297765,      -8.762622981,      -10.21833429,      -7.159060796,       -13.0332539
          0,           0,        8905,      -10.10333805,      -8.762990145,      -10.22295674,      -7.161872462,      -13.03378304
          0,           0,        8906,      -10.10369839,      -8.763356408,      -10.22748722,      -7.164461844,      -13.02527745
          0,           0,        8907,       -10.1044369,       -8.76391984,      -10.08885126,      -6.998331569,      -13.03508294
          0,           0,        8908,      -10.10477812,      -8.764352124,      -10.24174418,      -7.137939496,      -13.02654383
          0,           0,        8909,      -10.10550905,      -8.764928126,      -10.09551661,      -6.995652004,      -13.03627796
          0,           0,        8910,      -10.10585068,      -8.765365835,      -10.24161964,      -7.133011473,      -13.02770444
          0,           0,        8911,      -10.10658398,      -8.765960057,      -10.09440912,      -6.994211035,      -13.03745143
          0,           0,        8912,      -10.10692615,      -8.766392864,      -10.23749629,      -7.129722039,      -13.02887375
          0,           0,        8913,      -10.10766157,      -8.766994237,      -10.08840031,      -6.990601346,      -13.03865414
          0,           0,        8914,      -10.10800436,      -8.767426729,      -10.22886666,      -7.124718315,      -13.03914398
          0,           0,        8915,      -10.10835862,      -8.767806282,      -10.22085555,      -7.146714092,      -13.03961455
          0,           0,        8916,      -10.10872149,       -8.76819831,      -10.21387929,      -7.150513531,       -13.0310448
          0,           0,        8917,      -10.10946826,      -8.768807971,      -10.07111745,      -6.987988205,      -13.04094788
          0,           0,        8918,      -10.10981165,      -8.769235038,      -10.21698069,      -7.123848516,      -13.03240205
          0,           0,        8919,      -10.11054757,      -8.769830537,      -10.06843756,      -6.981599172,      -13.04226021
          0,           0,        8920,      -10.11089021,      -8.770270556,      -10.21053654,      -7.117379592,      -13.03368617
          0,           0,        8921,      -10.11162618,      -8.770879364,       -10.0658111,      -6.979619944,      -13.04355136
          0,           0,        8922,      -10.11196852,      -8.771318611,      -10.20881791,      -7.116164715,      -13.04406262
          0,           0,        8923,      -10.11232227,      -8.771703194,      -10.20397822,      -7.139735812,      -13.04455467
          0,           0,        8924,      -10.11268469,      -8.772099114,      -10.20060515,       -7.14523796,       -13.0450747
          0,           0,        8925,      -10.11304889,      -8.772490992,      -10.20294391,      -7.150065178,      -13.04562239
          0,           0,        8926,      -10.11341283,      -8.772875147,      -10.20577065,      -7.153802334,      -13.04618489
          0,           0,        8927,      -10.11377656,      -8.773254838,      -10.20788235,      -7.156284083,      -13.04675205
          0,           0,        8928,      -10.11414016,       -8.77363306,      -10.20941723,      -7.157726417,       -13.0473186
          0,           0,        8929,      -10.11450355,      -8.774010981,       -10.2114788,      -7.159325585,      -13.04788205
          0,           0,        8930,      -10.11486658,       -8.77438824,      -10.21396244,      -7.161206557,       -13.0484412
          0,           0,        8931,      -10.11522911,      -8.774764416,      -10.21719052,      -7.163552114,      -13.04899547
          0,           0,        8932,      -10.11559112,      -8.775138659,      -10.22104226,      -7.166326456,      -13.04954438
          0,           0,        8933,      -10.11595267,      -8.775510779,      -10.22612374,      -7.169454839,      -13.05008754
          0,           0,        8934,      -10.11631387,      -8.775881365,      -10.23077764,      -7.172241531,      -13.05062477
          0,           0,        8935,      -10.11667486,      -8.776250347,      -10.23593704,      -7.175343536,      -13.05115585
          0,           0,        8936,      -10.11703581,      -8.776618586,      -10.24047018,      -7.178023184,      -13.05168089
          0,           0,        8937,      -10.11739681,      -8.776986296,      -10.24442325,      -7.180293246,      -13.05220038
          0,           0,        8938,      -10.11775786,      -8.777353683,      -10.24831356,      -7.182567478,      -13.05271472
          0,           0,        8939,        -10.118119,      -8.777720675,      -10.25106701,      -7.184449724,      -13.05322438
          0,           0,        8940,       -10.1184802,      -8.778087321,       -10.2534512,      -7.186130206,         -13.05373
          0,           0,        8941,      -10.11884139,      -8.778453738,      -10.25498662,      -7.187302039,      -13.05423178
          0,           0,        8942,      -10.11920262,      -8.778819623,      -10.25617517,      -7.188423451,      -13.05473022
          0,           0,        8943,      -10.11956384,      -8.779185071,      -10.25706622,      -7.189342908,      -13.05522557
          0,           0,        8944,      -10.11992505,      -8.779550223,      -10.25770964,      -7.190230613,      -13.05571808
          0,           0,        8945,      -10.12028623,      -8.779914675,      -10.25822341,      -7.190770625,      -13.05620793
          0,           0,        8946,       -10.1206474,      -8.780279042,       -10.2583384,      -7.191267077,       -13.0566954
          0,           0,        8947,      -10.12100857,      -8.780643367,      -10.25846586,      -7.191558584,      -13.05718064
          0,           0,        8948,      -10.12136978,      -8.781007556,      -10.25927493,      -7.192431961,      -13.05766397
          0,           0,        8949,      -10.12173096,      -8.781371629,      -10.25910852,      -7.192795613,       -13.0581457
          0,           0,        8950,      -10.12209214,      -8.781735459,      -10.25968026,      -7.193301773,       -13.0586259
          0,           0,        8951,      -10.12245332,      -8.782099187,      -10.26067141,      -7.194022315,       -13.0591049
          0,           0,        8952,      -10.12281444,      -8.782462821,      -10.26090814,      -7.194489306,      -13.05958281
          0,           0,        8953,      -10.12317553,       -8.78282625,      -10.26164289,       -7.19520975,      -13.06005975
          0,           0,        8954,       -10.1235366,      -8.783189376,      -10.26247159,         -7.195849,      -13.06053587
          0,           0,        8955,      -10.12389767,      -8.783552536,      -10.26346487,      -7.196540762,      -13.06101126
          0,           0,        8956,      -10.12425873,      -8.783915387,      -10.26397793,      -7.197141512,      -13.06148586
          0,           0,        8957,      -10.12461984,      -8.784278378,       -10.2650286,      -7.197963093,       -13.0619598
          0,           0,        8958,      -10.12498095,      -8.784640862,      -10.26547592,       -7.19829489,      -13.06243321
          0,           0,        8959,       -10.1253421,      -8.785003549,      -10.26605827,      -7.198894692,      -13.06290617
          0,           0,        8960,      -10.12570327,      -8.785366214,      -10.26667501,      -7.199381797,      -13.06337869
          0,           0,        8961,      -10.12606449,      -8.785728867,      -10.26743605,      -7.199905261,      -13.06385092
          0,           0,        8962,      -10.12642571,       -8.78609151,      -10.26791967,      -7.200535323,      -13.06432275
          0,           0,        8963,      -10.12678694,      -8.786454078,      -10.26852034,      -7.200952851,      -13.06479437
          0,           0,        8964,       -10.1271482,      -8.786816649,      -10.26898893,      -7.201363971,      -13.06526584
          0,           0,        8965,      -10.12750945,      -8.787179252,      -10.26956028,      -7.202017537,       -13.0657371
          0,           0,        8966,      -10.12787069,      -8.787541589,      -10.26996624,      -7.202321266,      -13.06620814
          0,           0,        8967,      -10.12823195,      -8.787904006,      -10.27064865,       -7.20301634,      -13.06667918
          0,           0,        8968,      -10.12859321,      -8.788266343,      -10.27083942,      -7.203233151,      -13.06714994
          0,           0,        8969,      -10.12895448,      -8.788628599,      -10.27140435,      -7.203811313,      -13.06762067
          0,           0,        8970,      -10.12931577,      -8.788991074,      -10.27156608,        -7.2042014,       -13.0680914
          0,           0,        8971,      -10.12967704,      -8.789353117,      -10.27179165,      -7.204558939,      -13.06856192
          0,           0,        8972,      -10.13003836,      -8.789715553,      -10.27226757,      -7.204997298,      -13.06903245
          0,           0,        8973,      -10.13039967,      -8.790077715,      -10.27215682,      -7.205348931,      -13.06950288
          0,           0,        8974,        -10.130761,      -8.790439655,      -10.27239589,      -7.205482333,      -13.06997318
          0,           0,        8975,      -10.13112237,      -8.790802104,      -10.27253127,      -7.205959184,      -13.07044346
          0,           0,        8976,      -10.13148375,      -8.791164147,      -10.27302521,      -7.206390439,      -13.07091363
          0,           0,        8977,      -10.13184514,      -8.791526198,      -10.27299665,      -7.206565018,      -13.07138385
          0,           0,        8978,      -10.13220655,      -8.791888587,      -10.27339311,      -7.207132051,      -13.06263014
          0,           0,        8979,      -10.13294615,      -8.792452735,      -10.12884952,      -7.039250057,      -13.07253473
          0,           0,        8980,      -10.13328891,       -8.79287793,      -10.27821026,      -7.175435746,      -13.06376784
          0,           0,        8981,      -10.13402137,      -8.793455604,       -10.1303911,      -7.033107185,      -13.07362712
          0,           0,        8982,       -10.1343645,      -8.793887633,      -10.27447193,      -7.168443986,      -13.07407832
          0,           0,        8983,      -10.13471846,      -8.794259525,      -10.26890996,      -7.190891493,      -13.07450525
          0,           0,        8984,      -10.13508068,      -8.794641315,      -10.26428911,       -7.19534594,      -13.07495752
          0,           0,        8985,      -10.13544457,       -8.79501993,      -10.26391758,       -7.19819344,      -13.07543696
          0,           0,        8986,      -10.13580829,      -8.795392357,      -10.26421455,      -7.200217634,      -13.06668697
          0,           0,        8987,      -10.13655296,      -8.795975089,      -10.11822444,       -7.03291885,       -13.0766945
          0,           0,        8988,      -10.13689693,      -8.796397935,       -10.2640029,      -7.166986621,      -13.06793964
          0,           0,        8989,      -10.13763262,      -8.796987531,      -10.11348203,      -7.023608058,      -13.07789418
          0,           0,        8990,      -10.13797635,      -8.797423409,       -10.2570494,      -7.159272722,      -13.06911327
          0,           0,        8991,      -10.13871268,      -8.798026813,      -10.11104893,      -7.021201371,      -13.07908588
          0,           0,        8992,      -10.13905619,       -8.79846022,      -10.25430723,      -7.156926664,      -13.07030299
          0,           0,        8993,      -10.13979386,      -8.799069058,      -10.10906539,       -7.01952046,      -13.08030916
          0,           0,        8994,      -10.14013772,      -8.799501857,      -10.25020205,      -7.154045371,      -13.08080564
          0,           0,        8995,      -10.14049305,      -8.799884573,      -10.24400591,        -7.1768753,      -13.08128278
          0,           0,        8996,      -10.14085704,      -8.800278765,      -10.23913709,       -7.18139374,      -13.08178887
          0,           0,        8997,      -10.14122269,      -8.800669678,       -10.2391753,      -7.185003626,      -13.08232382
          0,           0,        8998,      -10.14158794,      -8.801053243,      -10.24078965,       -7.18801462,      -13.08287456
          0,           0,        8999,       -10.1419528,      -8.801432424,       -10.2414754,      -7.189824264,       -13.0834311
          0,           0,        9000,      -10.14231741,      -8.801809998,      -10.24229716,      -7.190871318,      -13.08398828
          0,           0,        9001,      -10.14268168,      -8.802187128,      -10.24313358,       -7.19187477,      -13.08454303
          0,           0,        9002,      -10.14304557,      -8.802563616,      -10.24501562,      -7.193336333,      -13.08509425
          0,           0,        9003,      -10.14340899,      -8.802939519,      -10.24789132,        -7.1956676,       -13.0856413
          0,           0,        9004,      -10.14377195,      -8.803313744,      -10.25135371,      -7.198051879,      -13.08618327
          0,           0,        9005,      -10.14413451,      -8.803685944,      -10.25596307,       -7.20097892,      -13.08672018
          0,           0,        9006,      -10.14449676,      -8.804056878,      -10.26056975,      -7.203801434,       -13.0872517
          0,           0,        9007,      -10.14485881,      -8.804426403,      -10.26526285,      -7.206569183,      -13.08777762
          0,           0,        9008,      -10.14522085,      -8.804795425,      -10.26997155,       -7.20938197,      -13.07899626
          0,           0,        9009,      -10.14596266,      -8.805367304,      -10.13106711,      -7.043229324,      -13.08906222
          0,           0,        9010,      -10.14630565,      -8.805800256,      -10.28430495,      -7.183099955,      -13.08024856
          0,           0,        9011,      -10.14703992,      -8.806385125,      -10.13773351,      -7.040568523,      -13.09024346
          0,           0,        9012,      -10.14738329,      -8.806822844,      -10.28408431,      -7.178189056,      -13.08139606
          0,           0,        9013,      -10.14811993,       -8.80742503,      -10.13642874,      -7.039102507,      -13.09140413
          0,           0,        9014,      -10.14846386,      -8.807858486,       -10.2795144,      -7.174788511,      -13.08255343
          0,           0,        9015,      -10.14920262,      -8.808467765,      -10.13020396,      -7.035413459,      -13.09259517
          0,           0,        9016,      -10.14954717,      -8.808901177,      -10.27091896,      -7.169723632,       -13.0837475
          0,           0,        9017,      -10.15028735,      -8.809516332,      -10.12055855,      -7.030082961,      -13.09382437
          0,           0,        9018,      -10.15063216,      -8.809951598,      -10.26010358,      -7.164128456,      -13.09432321
          0,           0,        9019,      -10.15098838,      -8.810336934,      -10.25255542,      -7.186325623,      -13.09480251
          0,           0,        9020,      -10.15135308,      -8.810733639,      -10.24667232,      -7.190466292,      -13.08596493
          0,           0,        9021,      -10.15210324,      -8.811353407,      -10.10625339,      -7.029004448,      -13.09616136
          0,           0,        9022,      -10.15244818,      -8.811782597,      -10.25286609,      -7.165780249,      -13.08734495
          0,           0,        9023,      -10.15318766,      -8.812389056,      -10.10620207,      -7.024192731,      -13.09748918
          0,           0,        9024,      -10.15353201,      -8.812830899,      -10.24869763,      -7.160729656,      -13.09800336
          0,           0,        9025,      -10.15388757,      -8.813218526,      -10.24344084,      -7.183451578,       -13.0984948
          0,           0,        9026,      -10.15425151,      -8.813616479,       -10.2413224,      -7.189500769,      -13.09901311
          0,           0,        9027,      -10.15461692,      -8.814010023,       -10.2442918,      -7.194629517,      -13.09955845
          0,           0,        9028,      -10.15498198,      -8.814394888,      -10.24867896,      -7.199396553,      -13.10011763
          0,           0,        9029,      -10.15534682,      -8.814775194,       -10.2516016,      -7.202105009,      -13.10068073
          0,           0,        9030,      -10.15571165,      -8.815154205,      -10.25394333,      -7.203848882,      -13.10124244
          0,           0,        9031,      -10.15607645,       -8.81553326,       -10.2565508,       -7.20556201,      -13.10180035
          0,           0,        9032,      -10.15644107,      -8.815912441,      -10.25900982,       -7.20748904,      -13.10235372
          0,           0,        9033,       -10.1568053,      -8.816290584,      -10.26193771,      -7.209698988,      -13.10290208
          0,           0,        9034,      -10.15716908,      -8.816667163,      -10.26615732,      -7.212485324,      -13.10344518
          0,           0,        9035,      -10.15753241,      -8.817041777,      -10.27062342,      -7.215393441,      -13.10398262
          0,           0,        9036,      -10.15789538,      -8.817414832,      -10.27546357,      -7.218366084,      -13.10451433
          0,           0,        9037,       -10.1582581,      -8.817786201,      -10.28021286,      -7.221251595,      -13.10504004
          0,           0,        9038,      -10.15862071,      -8.818156698,      -10.28449978,      -7.223766024,      -13.10555984
          0,           0,        9039,      -10.15898335,      -8.818526346,      -10.28799645,      -7.225827674,      -13.10607418
          0,           0,        9040,      -10.15934605,      -8.818895916,      -10.29131099,      -7.227824557,      -13.10658325
          0,           0,        9041,      -10.15970886,      -8.819265335,      -10.29404864,       -7.22968523,      -13.10708772
          0,           0,        9042,      -10.16007173,      -8.819634427,      -10.29569369,      -7.230980687,       -13.1075881
          0,           0,        9043,      -10.16043464,      -8.820003182,        -10.297689,      -7.232472034,      -13.10808482
          0,           0,        9044,      -10.16079756,      -8.820371723,      -10.29840686,      -7.233377104,      -13.10857836
          0,           0,        9045,      -10.16116044,      -8.820739819,      -10.29921003,      -7.234232948,      -13.10906879
          0,           0,        9046,      -10.16152332,      -8.821107223,      -10.29986181,      -7.234982308,      -13.10955649
          0,           0,        9047,      -10.16188617,      -8.821474764,      -10.29997489,      -7.235595667,      -13.11004173
          0,           0,        9048,      -10.16224901,       -8.82184174,       -10.3005909,       -7.23626214,      -13.11052454
          0,           0,        9049,      -10.16261185,      -8.822208251,      -10.30093657,      -7.236759561,       -13.1110053
          0,           0,        9050,      -10.16297469,      -8.822575178,      -10.30092656,      -7.237138808,      -13.11148433
          0,           0,        9051,      -10.16333751,      -8.822941471,      -10.30119802,      -7.237540061,       -13.1119617
          0,           0,        9052,      -10.16370033,      -8.823307849,      -10.30177658,      -7.238270314,       -13.1124376
          0,           0,        9053,      -10.16406315,      -8.823674194,      -10.30239579,      -7.238779555,      -13.11291232
          0,           0,        9054,      -10.16442597,      -8.824040351,      -10.30305347,      -7.239386802,      -13.11338606
          0,           0,        9055,      -10.16478875,      -8.824406526,      -10.30337069,      -7.239942146,      -13.11385873
          0,           0,        9056,      -10.16515155,      -8.824772279,      -10.30469814,      -7.240929328,      -13.11433057
          0,           0,        9057,      -10.16551433,      -8.825138001,      -10.30530387,      -7.241326117,      -13.11480184
          0,           0,        9058,      -10.16587709,      -8.825503623,      -10.30622788,      -7.242008585,      -13.11527236
          0,           0,        9059,      -10.16623986,      -8.825868727,      -10.30687313,      -7.242549913,      -13.11574232
          0,           0,        9060,      -10.16660268,      -8.826234384,      -10.30783403,      -7.243237501,      -13.11621177
          0,           0,        9061,       -10.1669655,      -8.826599719,      -10.30863466,      -7.244072988,       -13.1166808
